,Unnamed: 0,Method,MAE,F1_Test,Time(s),T0,T1,T2,T3,seed_data,seed_models
25,25,DA,0.3939626872683743,0.8853914447134785,5.914953947067261,0.0456418136812857,-0.000306025664654,0.0306052216324193,0.0020792350010059,6,5
26,26,Dragonnet,0.4097862483380328,0.8543311251437118,107.71441602706908,-0.0067048496566712,-0.0243382938206195,0.021942812949419,0.0065015135332942,6,5
27,27,CEVAE,0.345502591566738,0.8502602743879315,102.2397575378418,0.1368539184331894,0.1079593151807785,-0.0142921330407261,-0.0484551824629306,6,5
28,28,M3E2,0.413249654363875,0.8036638789326961,34.29242730140686,-0.3387540876865387,0.3230059444904327,-0.1320603638887405,0.249904453754425,6,5
29,29,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,6,5
30,30,DA,0.3913493409722922,0.8783239323126512,5.488910436630249,0.0659609919280108,-0.0223818728529381,0.0119207334477758,-0.0043951990577499,6,6
31,31,Dragonnet,0.4025443351623568,0.8465227768534535,134.4679868221283,0.0521948598325252,-0.031926080584526,0.0348480232059955,-0.0029375462327152,6,6
32,32,CEVAE,0.311914525102448,0.8547617972188765,102.9924259185791,0.1760228127241134,0.1259009689092636,-0.0129541642963886,0.0301245041191577,6,6
33,33,M3E2,0.5737086046042792,0.809154383242824,34.10049653053284,-0.1564465761184692,0.1358085870742797,0.4713673591613769,0.4156731069087982,6,6
34,34,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,6,6
35,35,DA,0.3932464027560883,0.8784820347194185,5.454621076583862,0.0734011759392239,-0.0381027331595615,0.0288907856724205,0.0132672823271205,6,7
36,36,Dragonnet,0.4038370697438683,0.853894639886847,106.53799843788148,0.0209648888558149,-0.0239492710679769,0.0255918968468904,0.0058885505422949,6,7
37,37,CEVAE,0.3449620586965199,0.8474609988528309,102.79522967338562,0.19098462164402,-0.029029443860054,-0.0105586312711238,0.040298506617546,6,7
38,38,M3E2,0.5230771691017194,0.8211350293542075,34.314085245132446,-0.2798742055892944,0.2668961882591247,0.4190520346164703,0.2530917525291443,6,7
39,39,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,6,7
40,40,DA,0.3878453490387661,0.8831488314883149,5.476198434829712,0.065496879784422,-0.0170698044151917,0.0241963389785461,0.0170484179129668,6,8
41,41,Dragonnet,0.4074698579410057,0.849840755576831,80.26455068588257,0.0022827223874628,-0.0195798315107822,0.0092122312635183,-0.0107095409184694,6,8
42,42,CEVAE,0.3024274745169993,0.846070737758095,102.54459142684937,0.1833821237087249,0.0108645074069499,-0.1356134414672851,0.0530905798077583,6,8
43,43,M3E2,0.2406256013959988,0.8044362292051755,34.52595114707947,0.848792314529419,0.6278312802314758,-0.0302257742732763,0.3402947187423706,6,8
44,44,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,6,8
45,45,DA,0.3795045495808142,0.8825910931174089,5.893860101699829,0.0801615398901332,-0.0264165599231361,-0.0137580165961688,0.0071393555722927,6,9
46,46,Dragonnet,0.3952604986101238,0.8482572565292437,93.45825457572936,0.0312363263219594,-0.0132017154246568,0.0066180853173136,0.0002020304382313,6,9
47,47,CEVAE,0.3299054779257591,0.8502773123771716,102.66554236412048,0.1608691364526748,0.0503888800740242,-0.0778355300426483,-0.0160549078136682,6,9
48,48,M3E2,0.3941555828949727,0.8164078056551175,34.476741552352905,-0.3319224715232849,0.2734670042991638,-0.2558532059192657,0.2529943287372589,6,9
49,49,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,6,9
50,50,DA,0.3983745404278614,0.8973415132924335,5.529476404190064,0.0620263797527619,-0.0318462999642368,0.0165912767045451,-0.01442641433671,6,10
51,51,Dragonnet,0.4121051233581699,0.8492487367223406,102.16000127792358,0.003484081942588,-0.0380730032920837,0.0017028482398018,-0.0194681733846664,6,10
52,52,CEVAE,0.3913096951931681,0.8529293102037843,102.68585515022278,0.0451736599206924,0.0603384487330913,0.0898542031645774,0.0117638641968369,6,10
53,53,M3E2,0.2105174013516019,0.8084778420038535,34.14132785797119,1.1437324285507202,0.4839531481266022,-0.0120097380131483,0.4080451428890228,6,10
54,54,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,6,10
55,55,DA,0.3868008455694547,0.884504726674887,5.485848903656006,0.0618301249632929,-0.0094203743300713,0.0108168436590145,0.0038642612066898,6,11
56,56,Dragonnet,0.4029515175410512,0.843217581198922,107.59209370613098,0.0203188862651586,-0.0307780764997005,0.0037828704807907,-0.0049034589901566,6,11
57,57,CEVAE,0.3563271943770548,0.8522837642479809,102.94120717048644,0.2540391981601715,-0.0007438078173436,0.0889543741941452,0.0030107568018138,6,11
58,58,M3E2,0.4432041641734882,0.8321167883211679,34.796385526657104,-0.4040312767028808,0.2815333306789398,-0.0829601660370826,0.2968177199363708,6,11
59,59,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,6,11
60,60,DA,0.3934726403581842,0.8807785888077859,5.40727686882019,0.0503713310811862,-0.0106161056577231,0.0158557940141121,-0.005129442383372,6,12
61,61,Dragonnet,0.4001218917459215,0.8567681099267899,96.01245665550232,0.010257220827043,-0.0100597031414508,0.0103445220738649,0.0023199878633022,6,12
62,62,CEVAE,0.3191310978639837,0.856238930442965,102.77854228019714,0.1581887900829315,0.0768782198429107,-0.0679215043783187,0.0131476446986198,6,12
63,63,M3E2,0.2252931837095033,0.8057663125948407,34.92659282684326,1.1499664783477783,0.641929030418396,-0.0391046702861785,0.3300332725048065,6,12
64,64,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,6,12
65,65,DA,0.385838491576374,0.8860040567951318,5.342175245285034,0.0565544144965343,0.0026318528342353,0.0310938204351689,0.0212141372576189,6,13
66,66,Dragonnet,0.3954239095240797,0.8549134624584431,85.14553189277649,0.0391568765044212,-0.0194145664572715,0.0199953150004148,0.0112179173156619,6,13
67,67,CEVAE,0.3203914865065332,0.856210052255715,102.37580227851868,0.1572554856538772,0.0549086816608905,-0.0679636895656585,0.0309667475521564,6,13
68,68,M3E2,0.1940514734117399,0.8097259745272096,34.51022720336914,1.172651290893555,0.5243974328041077,-0.0427076630294323,0.3035162091255188,6,13
69,69,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,6,13
70,70,DA,0.3938381943760604,0.8902340597255852,5.867630481719971,0.0581841141740626,-0.0177701126342661,0.0253160974318965,0.0022098688465742,6,14
71,71,Dragonnet,0.4097888270247228,0.8423191755237446,126.15062975883484,0.0152100231498479,-0.0381097234785556,0.0239217840135097,0.0003267267020419,6,14
72,72,CEVAE,0.2984220368001576,0.8520997792149876,101.6401026248932,0.1715629398822784,0.1012150645256042,-0.0514806769788265,0.074713721871376,6,14
73,73,M3E2,0.182212719704033,0.8102564102564104,33.97739362716675,1.2540123462677002,0.5747695565223694,-0.1567219346761703,0.2384422868490219,6,14
74,74,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,6,14
75,75,DA,0.3862234827969016,0.8848188848188848,5.849048137664795,0.0661948873244278,-0.0104848497129331,0.013901033853861,0.0059576155134755,6,15
76,76,Dragonnet,0.409939449882923,0.8521316890878112,107.33692622184752,-0.006230498664081,-0.0203667320311069,0.021263413131237,0.0007633947534486,6,15
77,77,CEVAE,0.3434325287147391,0.8450130643830538,102.89331126213074,-0.0032387997489422,0.0814634039998054,-0.0648213550448417,0.0758844763040542,6,15
78,78,M3E2,0.2117522973669778,0.7995347033734006,34.66509032249451,1.089472413063049,0.6653628349304199,-0.1136063337326049,0.387431651353836,6,15
79,79,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,6,15
80,80,DA,0.3883246732306548,0.892622950819672,5.451141357421875,0.0615618846241463,-0.0155831872892098,0.0203281852729993,0.013711345474159,6,16
81,81,Dragonnet,0.405928381942768,0.8411601767336183,86.3111789226532,0.0041947816498577,-0.0223336387425661,0.0064006727188825,-0.0065134475007653,6,16
82,82,CEVAE,0.2583965660218115,0.845835443409062,102.80242347717284,0.2770916521549225,0.0951710566878318,-0.1259319484233856,0.0608796291053295,6,16
83,83,M3E2,0.529185613200342,0.836084452975048,34.3531436920166,-0.1780019402503967,0.1195322200655937,0.5235236287117004,0.1475931406021118,6,16
84,84,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,6,16
85,85,DA,0.3885238864126105,0.8807116862110796,5.450092792510986,0.0633166226293083,-0.0143014687672235,0.0133552479203772,0.0029050988665659,6,17
86,86,Dragonnet,0.413627727996182,0.8483040363007313,111.3612458705902,-0.0112135177478194,-0.0226525757461786,0.0166951846331357,-0.0112890833988785,6,17
87,87,CEVAE,0.3196938541863079,0.8580396354318706,103.08414793014526,0.1629562526941299,0.0460978746414184,-0.0675628036260604,0.0372682027518749,6,17
88,88,M3E2,0.4494509385129727,0.7971303308090872,35.13868260383606,-0.3236710131168365,0.4084385931491852,-0.2241826951503753,0.3791261315345764,6,17
89,89,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,6,17
90,90,DA,0.4015172923101134,0.8841761827079935,5.429919958114624,0.0430299772039087,-0.0252422543358602,0.0311720040321711,-2.433761761520202e-05,6,18
91,91,Dragonnet,0.4118375024903531,0.8610986333769771,97.51754593849182,-0.0095621636137366,-0.0103952884674072,0.0214509312063455,-0.0132810762152075,6,18
92,92,CEVAE,0.3816693793537967,0.8541845725336487,102.62633204460144,0.1638970524072647,0.0517348609864711,-0.0269153155386447,0.382068783044815,6,18
93,93,M3E2,0.168862147266985,0.8097227497151538,34.525269985198975,1.1209160089492798,0.5185779929161072,-0.1226825565099716,0.3402885198593139,6,18
94,94,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,6,18
95,95,DA,0.3996482372830618,0.8888,5.447282552719116,0.0590056800017228,-0.035911310734507,0.0299120997133453,0.0008853317725977,6,19
96,96,Dragonnet,0.4200516558397527,0.860351713676751,98.43079805374146,-0.0225149504840374,-0.0219926871359348,0.0277724489569664,-0.0152659863233566,6,19
97,97,CEVAE,0.3279648242081481,0.8601101349632851,103.93699836730956,0.1907800137996673,-0.002204688033089,-0.0716446116566658,0.0205813162028789,6,19
98,98,M3E2,0.4135653670432918,0.8313500205170292,34.679030656814575,-0.4651108682155609,0.2124366015195846,-0.1147945523262023,0.1292257905006408,6,19
99,99,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,6,19
100,100,DA,0.3997621925153714,0.8649308380797397,6.001842260360718,0.0654858036524856,-0.0383797871308096,0.0325557109151223,-0.0009385252093234,7,0
101,101,Dragonnet,0.4170576690415788,0.8594046586130916,86.37433815002441,0.0175200458616018,-0.0537044070661067,0.0394586324691772,7.286796608241275e-05,7,0
102,102,CEVAE,0.3310309339925613,0.8553231002233568,103.21807765960692,0.1371731162071228,0.0232044141739606,-0.0096718994900584,0.0984873846173286,7,0
103,103,M3E2,0.1421789803020998,0.8038777032065623,34.47291707992554,1.0182719230651855,0.578472912311554,-0.081024095416069,0.2161445319652557,7,0
104,104,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,7,0
105,105,DA,0.3913611521582628,0.8583061889250815,5.59062385559082,0.0844617094082841,-0.0616535537027082,0.0111146040189069,0.0155223901389954,7,1
106,106,Dragonnet,0.4119029674242216,0.8632183872718237,118.23278069496156,0.0342202074825763,-0.0541583783924579,0.0371394827961921,0.0021263344679027,7,1
107,107,CEVAE,0.3297486650902744,0.8609469598061079,103.10168218612672,0.1903033256530761,-0.09524767100811,-0.1561302542686462,0.0224799811840057,7,1
108,108,M3E2,0.1513100415570746,0.7952086553323029,34.29184174537659,1.0597329139709473,0.4851804673671722,-0.0919613018631935,0.3339394629001617,7,1
109,109,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,7,1
110,110,DA,0.3873251136677596,0.87409200968523,5.383780956268311,0.0998435468574449,-0.032488213645994,0.0141043233490946,-0.0098909140746789,7,2
111,111,Dragonnet,0.412409493341666,0.8690536853827774,114.1943199634552,0.0536112189292907,-0.057123839855194,0.0268564149737358,-0.0266083870083093,7,2
112,112,CEVAE,0.3418223288521136,0.8620271166787012,103.53549098968506,0.1490204483270645,-0.0049760928377509,-0.0161028131842613,0.0652240663766861,7,2
113,113,M3E2,0.059313939894558,0.8188021228203185,35.37182402610779,1.086337685585022,0.2956839799880981,-0.1314903944730758,0.1683758646249771,7,2
114,114,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,7,2
115,115,DA,0.3901995748076249,0.8504065040650407,5.392858266830444,0.0832635063541135,-0.0505593139089745,0.0160272733411168,0.0151853321241937,7,3
116,116,Dragonnet,0.4132603127421777,0.8548714365389154,88.74836897850037,0.0427368953824043,-0.0802722200751304,0.0177362188696861,-0.0051091569475829,7,3
117,117,CEVAE,0.3052312288112904,0.8532688643869237,103.08972382545473,0.2522791028022766,0.0325025357306003,-0.0733383297920227,0.0136156668886542,7,3
118,118,M3E2,0.1614742428166877,0.7952905431067223,35.07108998298645,1.1043574810028076,0.3062989413738251,-0.0466648712754249,0.4635567963123321,7,3
119,119,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,7,3
120,120,DA,0.3928159947895889,0.854132901134522,5.91080641746521,0.1034954984574865,-0.0529010443736381,0.0281233851416818,-0.0010744976418067,7,4
121,121,Dragonnet,0.4132655967172201,0.855683370854091,114.29126906394958,0.0539160966873168,-0.0571243837475776,0.033078521490097,-0.024115027859807,7,4
122,122,CEVAE,0.350113184298944,0.8610836045642725,103.81817889213562,0.1627200990915298,-0.0119428476318717,0.002986722625792,0.0444172844290733,7,4
123,123,M3E2,0.2276657686047598,0.7953398058252427,34.66378402709961,0.8318086266517639,0.4707307815551758,-0.0774477422237396,0.4757941663265228,7,4
124,124,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,7,4
125,125,DA,0.4073689641852156,0.8609539207760711,5.4361348152160645,0.0554084966827293,-0.0514677983906067,0.0300135435331766,-0.0107424610410927,7,5
126,126,Dragonnet,0.4009260634105618,0.8605389063070743,111.22240591049194,0.0601078830659389,-0.0483097061514854,0.0033405609428882,-0.019501319155097,7,5
127,127,CEVAE,0.252465909540038,0.8535015917633489,102.56258487701416,0.3554047048091888,0.2707239091396332,-0.0210229977965354,-0.0366683490574359,7,5
128,128,M3E2,0.4122515465619914,0.8097913322632425,34.49046277999878,-0.3229654729366302,0.1630925685167312,-0.1610230803489685,0.2630003988742828,7,5
129,129,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,7,5
130,130,DA,0.3977891101740859,0.8556237218813906,5.492066860198975,0.0857303870859388,-0.044219471572492,0.0180011331115167,-0.022005672639558,7,6
131,131,Dragonnet,0.4150310259341228,0.8593966203955711,103.69453406333923,0.0211575869470834,-0.0577714778482914,0.028184363618493,-0.0026652987580746,7,6
132,132,CEVAE,0.3549211732955615,0.8512178500659568,103.43161416053772,0.123521476984024,0.0338339172303676,-0.0082624536007642,0.0073580094613134,7,6
133,133,M3E2,0.4405750186902411,0.8319999999999999,34.75760889053345,-0.3441852033138275,0.100960187613964,-0.0050534955225884,0.1369725912809372,7,6
134,134,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,7,6
135,135,DA,0.3954452022400231,0.8700519792083167,5.50221061706543,0.0711617608246657,-0.0562686989254427,0.0165123370432268,0.0124990166426267,7,7
136,136,Dragonnet,0.4069683422479744,0.8486282153965523,99.56261992454527,0.072218507528305,-0.0725122988224029,0.0172857902944087,-0.0176332369446754,7,7
137,137,CEVAE,0.3390826928574558,0.8536209832092858,103.87377405166626,0.1238355264067649,-0.0276326611638069,-0.1170088723301887,0.0231180414557456,7,7
138,138,M3E2,0.4997455510797851,0.8367507886435331,34.9187798500061,-0.3514219224452972,0.0720831677317619,0.1209033504128456,0.211584135890007,7,7
139,139,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,7,7
140,140,DA,0.391674780682861,0.8643863179074448,5.489849328994751,0.0879564812702495,-0.0565034688424644,0.0118726639815134,0.006381079281,7,8
141,141,Dragonnet,0.420555966490038,0.8531644350661916,87.92302751541138,0.0115274339914321,-0.0591248534619808,0.0387365706264972,-0.0032293254043906,7,8
142,142,CEVAE,0.2976161838654395,0.8574455195484886,103.5163881778717,0.2400166392326355,0.0649703368544578,-0.0633101761341095,0.0338986627757549,7,8
143,143,M3E2,0.2016749713980003,0.8025241276911654,34.57894015312195,0.8349348902702332,0.4610799551010132,-0.0287093445658683,0.3358696699142456,7,8
144,144,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,7,8
145,145,DA,0.389251020534831,0.8687525396180414,5.867292642593384,0.083371978696914,-0.0339342117860345,0.0144641545447761,0.0006828559532878,7,9
146,146,Dragonnet,0.4138913802947815,0.8522952366541144,100.6961727142334,0.0300219543278217,-0.0501558519899845,0.0371899977326393,-0.0055810753256082,7,9
147,147,CEVAE,0.3636262632120366,0.85414995005271,103.07126212120056,0.1464795917272567,-0.0082234367728233,0.033645112067461,0.0335444547235965,7,9
148,148,M3E2,0.4300731919261567,0.7969193352249696,34.509820222854614,-0.3356482088565826,0.179798424243927,-0.1073507592082023,0.2846377789974212,7,9
149,149,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,7,9
150,150,DA,0.3962470515751332,0.874537227478404,5.415320873260498,0.0610632459058145,-0.0313746300736153,0.0247625374379564,0.00274626576394,7,10
151,151,Dragonnet,0.4136766310460831,0.8535331495600256,107.91808032989502,0.0254938378930091,-0.0607012398540973,0.0190092101693153,-0.0078293615952134,7,10
152,152,CEVAE,0.3345621972024407,0.8517356148920177,103.1778552532196,0.1818199753761291,0.0206564031541347,0.0111555969342589,0.063090980052948,7,10
153,153,M3E2,0.3519980997257276,0.801307664366146,34.690290689468384,0.9640231728553772,0.4790141880512237,0.416770339012146,0.602836549282074,7,10
154,154,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,7,10
155,155,DA,0.3912418896914922,0.85243264977885,5.472229242324829,0.0955839143556749,-0.0526071064908721,0.0189763472325104,0.0036925310604544,7,11
156,156,Dragonnet,0.4121355099981617,0.8626535148264636,124.00788402557372,0.0307535752654075,-0.0615731552243232,0.0203097779303789,-0.0047521316446363,7,11
157,157,CEVAE,0.3265180956717546,0.8612189917014849,103.39519715309144,0.158087819814682,0.0509588904678821,-0.0473805926740169,0.0301608648151159,7,11
158,158,M3E2,0.4763053280671999,0.823327615780446,35.02798128128052,-0.4204700589179992,0.1181834861636161,0.0030710480641573,0.2127077281475067,7,11
159,159,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,7,11
160,160,DA,0.40067925364146,0.8563288563288564,5.625406265258789,0.0659511012295481,-0.0564296569677025,0.0269497613734993,0.0073718530045291,7,12
161,161,Dragonnet,0.407315004258972,0.8549086466531557,103.86099433898926,0.0418188869953155,-0.0678042471408844,0.0086148865520954,-0.001999219879508,7,12
162,162,CEVAE,0.352299658689272,0.8534083114577218,103.35395693778992,0.1354349255561828,-0.0355438590049743,-0.0273262448608875,0.0562446042895317,7,12
163,163,M3E2,0.1702709336619858,0.7767929089443998,34.44717001914978,1.2402533292770386,0.447728157043457,-0.2280678153038025,0.3576949834823608,7,12
164,164,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,7,12
165,165,DA,0.3954060205978393,0.8446443172526574,5.910952091217041,0.0764820878968683,-0.031246705369875,0.0107628575447457,-0.0234360569148892,7,13
166,166,Dragonnet,0.4121297022705864,0.8563631320631769,82.93661952018738,0.0551283918321132,-0.081128716468811,0.024709653109312,-0.0051482808776199,7,13
167,167,CEVAE,0.4026689332589473,0.8552095724190435,102.58218693733215,0.0926867648959159,-0.0354348942637443,-0.0055200392380356,-0.0807870924472808,7,13
168,168,M3E2,0.1679464395959015,0.8032909498878085,34.372456312179565,1.2053961753845217,0.3400260210037231,-0.0069332928396761,0.3149482309818268,7,13
169,169,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,7,13
170,170,DA,0.3931493492595142,0.8455614106201865,5.656335353851318,0.0836125735579656,-0.0449208485396718,0.0153065940184973,-0.0033219775791376,7,14
171,171,Dragonnet,0.411904815459248,0.8601052916362588,80.01030158996582,0.0260136574506759,-0.047422744333744,0.0235123224556446,-0.0100373020395636,7,14
172,172,CEVAE,0.3459888776909526,0.856632783190371,103.67002868652344,0.1696154624223709,0.0260964017361402,-0.0300521627068519,-0.0170589871704578,7,14
173,173,M3E2,0.1728277765316974,0.7884914463452567,34.51827526092529,1.2211387157440186,0.4458071887493133,-0.0984661504626274,0.3044827282428741,7,14
174,174,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,7,14
175,175,DA,0.4026447982425119,0.8455941794664511,5.656695604324341,0.051287639015534,-0.0268948714568308,0.0192992610490633,-0.0230121490209717,7,15
176,176,Dragonnet,0.4122231093846227,0.8483037381955861,98.749365568161,0.0404795482754707,-0.0561459474265575,0.0259599797427654,-0.0146055081859231,7,15
177,177,CEVAE,0.364224787676331,0.8508015288864799,102.84447169303894,0.0769658833742141,0.0211832076311111,-0.0451425835490226,-0.0075302748009562,7,15
178,178,M3E2,0.1743276445297609,0.8011958146487295,34.80115079879761,1.0292023420333862,0.4874331653118133,-0.0152264200150966,0.37755286693573,7,15
179,179,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,7,15
180,180,DA,0.3950275587785517,0.8743391622610818,5.63452410697937,0.0926152385876709,-0.0603462998130961,0.0204232365627167,0.0007046131326506,7,16
181,181,Dragonnet,0.4190209543943371,0.8698466019678293,93.35549187660216,0.023608922958374,-0.0545895248651504,0.0382341779768466,-0.0142084872350096,7,16
182,182,CEVAE,0.3255434004735167,0.8727481469999319,103.18690371513368,0.1874927431344986,0.0298404619097709,-0.029133578762412,0.0440201647579669,7,16
183,183,M3E2,0.5542783984470122,0.8434285714285715,35.22419190406799,-0.1149127930402755,0.0105595253407955,0.6022867560386658,0.1233176067471504,7,16
184,184,TrueTreat,0.0,0.0,0.0,1.0275229357798166,0.2568807339449541,-0.2055045871559633,0.1027522935779816,7,16
185,185,DA,0.3984910287359916,0.833534864973801,5.49622917175293,0.082086962596894,-0.0647126221042668,0.0267865249454522,0.0081086199675742,7,17
186,186,Dragonnet,0.4192404328990693,0.8463052429111266,102.0867691040039,0.0514478236436843,-0.0802250578999519,0.0440401993691921,-0.0114837475121021,7,17
187,187,CEVAE,0.3529025916853885,0.8520853324638686,102.4402425289154,0.1498871445655822,-0.0062165646813809,-0.0118511039763689,0.0255284998565912,7,17
